uid,w1_duration,w1_num_likes,w1_num_comments,w1_watched_time,w1_like,w2_duration,w2_num_likes,w2_num_comments,w2_watched_time,w2_like,w3_duration,w3_num_likes,w3_num_comments,w3_watched_time,w3_like,w4_duration,w4_num_likes,w4_num_comments,w4_watched_time,w4_like,w5_duration,w5_num_likes,w5_num_comments,w5_watched_time,w5_like,w6_duration,w6_num_likes,w6_num_comments,w6_watched_time,w6_like,w7_duration,w7_num_likes,w7_num_comments,w7_watched_time,w7_like,w8_duration,w8_num_likes,w8_num_comments,w8_watched_time,w8_like,w9_duration,w9_num_likes,w9_num_comments,w9_watched_time,w9_like,w10_duration,w10_num_likes,w10_num_comments,w10_watched_time,w10_like,c1_duration,c1_num_likes,c1_num_comments,c2_duration,c2_num_likes,c2_num_comments,c3_duration,c3_num_likes,c3_num_comments,c4_duration,c4_num_likes,c4_num_comments,t1_duration,t1_num_likes,t1_num_comments,p_like,p_has_next,p_effective_view
ASUS,9,27000,67,4.896198034286499,0,58,153800,499,4.80852484703064,0,107,25400,51,5.647079706192017,0,28,421300,9152,3.0723979473114014,0,69,554500,-1,9.032955169677734,0,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,103,36900,235,21,170000,1682,13,559500,-1,15,107900,12100,7,55600,3762,0,1,0
ASUS,9,27000,67,4.896198034286499,0,58,153800,499,4.80852484703064,0,107,25400,51,5.647079706192017,0,28,421300,9152,3.0723979473114014,0,69,554500,-1,9.032955169677734,0,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,21,170000,1682,13,559500,-1,15,107900,12100,7,55600,3762,6,28100,341,0,1,1
ASUS,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55600,3762,0,1,0
ASUS,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,0,0,0,0,0,0,0,0,0,6,28100,341,0,1,1
ASUS,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,6,28100,341,0,0,0,0,0,0,15,333800,-1,0,1,1
ASUS,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,6,28100,341,15,333800,-1,0,0,0,11,215600,1864,0,1,1
ASUS,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,6,28100,341,15,333800,-1,11,215600,1864,7,99800,6355,0,1,0
ASUS,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,6,28100,341,15,333800,-1,11,215600,1864,7,99800,6355,12,17600,250,0,1,1
ASUS,6,16100,1237,4.159861326217651,0,12,46400,218,5.775532960891724,0,23,20800,221,2.7708899974823,0,11,34200,255,3.4854607582092285,0,43,347300,6625,4.319562673568726,0,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,15,333800,-1,11,215600,1864,7,99800,6355,12,17600,250,54,7741,24,0,1,1
ASUS,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17600,250,0,1,1
ASUS,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,0,0,0,0,0,0,0,0,0,54,7741,24,0,1,1
ASUS,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,54,7741,24,0,0,0,0,0,0,21,118300,347,0,1,0
ASUS,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,54,7741,24,21,118300,347,0,0,0,17,176300,4176,0,1,0
ASUS,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,54,7741,24,21,118300,347,17,176300,4176,5,437700,18200,0,1,1
ASUS,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,54,7741,24,21,118300,347,17,176300,4176,5,437700,18200,65,373500,1204,1,1,1
ASUS,9,20700,137,2.968069553375244,0,103,36900,235,5.143036603927612,0,21,170000,1682,2.5964603424072266,0,13,559500,-1,2.808626413345337,0,15,107900,12100,3.2996978759765625,0,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,21,118300,347,17,176300,4176,5,437700,18200,65,373500,1204,14,150700,1908,0,1,0
ASUS,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,0,0,0,0,0,0,0,0,0,0,0,0,65,373500,1204,1,1,1
ASUS,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,0,0,0,0,0,0,0,0,0,14,150700,1908,0,1,0
ASUS,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,14,150700,1908,0,0,0,0,0,0,8,44100,52,0,1,0
ASUS,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,14,150700,1908,8,44100,52,0,0,0,17,367100,1070,0,1,0
ASUS,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,14,150700,1908,8,44100,52,17,367100,1070,11,377400,3372,0,1,1
ASUS,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,14,150700,1908,8,44100,52,17,367100,1070,11,377400,3372,14,420200,1951,0,1,1
ASUS,7,55600,3762,2.727815866470337,0,6,28100,341,6.851635456085205,0,15,333800,-1,5.224889516830444,0,11,215600,1864,5.396454811096191,0,7,99800,6355,2.7187063694000244,0,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,8,44100,52,17,367100,1070,11,377400,3372,14,420200,1951,10,125000,19600,0,1,1
ASUS,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,0,0,0,0,0,0,0,0,0,0,0,0,14,420200,1951,0,1,1
ASUS,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,0,0,0,0,0,0,0,0,0,10,125000,19600,0,1,1
ASUS,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,10,125000,19600,0,0,0,0,0,0,10,48700,795,0,1,0
ASUS,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,10,125000,19600,10,48700,795,0,0,0,11,150800,1693,0,1,0
ASUS,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,10,125000,19600,10,48700,795,11,150800,1693,72,199600,1449,0,1,0
ASUS,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,10,125000,19600,10,48700,795,11,150800,1693,72,199600,1449,15,64000,271,0,1,0
ASUS,12,17600,250,24.828816413879395,0,54,7741,24,24.98380208015442,0,21,118300,347,3.535249710083008,0,17,176300,4176,3.19231390953064,0,5,437700,18200,8.671931505203247,0,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,10,48700,795,11,150800,1693,72,199600,1449,15,64000,271,7,5161,1071,0,1,0
ASUS,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,0,0,0,0,0,0,0,0,0,0,0,0,15,64000,271,0,1,0
ASUS,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,0,0,0,0,0,0,0,0,0,7,5161,1071,0,1,0
ASUS,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,7,5161,1071,0,0,0,0,0,0,61,664600,7236,0,1,1
ASUS,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,7,5161,1071,61,664600,7236,0,0,0,15,8500000,88100,0,1,1
ASUS,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,7,5161,1071,61,664600,7236,15,8500000,88100,10,142200,2293,0,1,1
ASUS,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,7,5161,1071,61,664600,7236,15,8500000,88100,10,142200,2293,52,37400,226,0,1,1
ASUS,65,373500,1204,7.7766194343566895,1,14,150700,1908,3.855285882949829,0,8,44100,52,4.640655040740967,0,17,367100,1070,3.5999293327331543,0,11,377400,3372,6.543090105056763,0,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,61,664600,7236,15,8500000,88100,10,142200,2293,52,37400,226,12,10000000,216800,0,1,1
ASUS,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,0,0,0,0,0,0,0,0,0,0,0,0,52,37400,226,0,1,1
ASUS,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,0,0,0,0,0,0,0,0,0,12,10000000,216800,0,1,1
ASUS,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,12,10000000,216800,0,0,0,0,0,0,10,2000000,18400,0,1,0
ASUS,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,12,10000000,216800,10,2000000,18400,0,0,0,20,332700,4610,0,1,1
ASUS,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,12,10000000,216800,10,2000000,18400,20,332700,4610,18,653500,3106,0,1,1
ASUS,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,12,10000000,216800,10,2000000,18400,20,332700,4610,18,653500,3106,11,395000,6684,0,1,1
ASUS,14,420200,1951,5.576818704605103,0,10,125000,19600,5.4159767627716064,0,10,48700,795,4.007591247558594,0,11,150800,1693,3.400390386581421,0,72,199600,1449,3.904049634933472,0,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,10,2000000,18400,20,332700,4610,18,653500,3106,11,395000,6684,27,328100,12000,0,1,0
ASUS,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,0,0,0,0,0,0,0,0,0,0,0,0,11,395000,6684,0,1,1
ASUS,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,0,0,0,0,0,0,0,0,0,27,328100,12000,0,1,0
ASUS,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,27,328100,12000,0,0,0,0,0,0,10,98800,1705,0,1,1
ASUS,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,27,328100,12000,10,98800,1705,0,0,0,18,9900000,192400,0,1,1
ASUS,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,27,328100,12000,10,98800,1705,18,9900000,192400,8,379000,45100,0,1,0
ASUS,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,27,328100,12000,10,98800,1705,18,9900000,192400,8,379000,45100,100,100500,275,0,1,1
ASUS,15,64000,271,2.9841978549957275,0,7,5161,1071,2.991308689117432,0,61,664600,7236,18.640727281570435,0,15,8500000,88100,6.855884552001953,0,10,142200,2293,18.760560750961304,0,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,10,98800,1705,18,9900000,192400,8,379000,45100,100,100500,275,19,804800,2838,1,1,1
ASUS,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,10.407742738723757,0,27,328100,12000,3.504493474960327,0,10,98800,1705,8.98340368270874,0,18,9900000,192400,6.103647947311401,0,8,379000,45100,3.679750442504883,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100500,275,0,1,1
ASUS,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,10.407742738723757,0,27,328100,12000,3.504493474960327,0,10,98800,1705,8.98340368270874,0,18,9900000,192400,6.103647947311401,0,8,379000,45100,3.679750442504883,0,100,100500,275,0,0,0,0,0,0,0,0,0,19,804800,2838,1,1,1
ASUS,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,10.407742738723757,0,27,328100,12000,3.504493474960327,0,10,98800,1705,8.98340368270874,0,18,9900000,192400,6.103647947311401,0,8,379000,45100,3.679750442504883,0,100,100500,275,19,804800,2838,0,0,0,0,0,0,156,230400,817,1,1,1
ASUS,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,10.407742738723757,0,27,328100,12000,3.504493474960327,0,10,98800,1705,8.98340368270874,0,18,9900000,192400,6.103647947311401,0,8,379000,45100,3.679750442504883,0,100,100500,275,19,804800,2838,156,230400,817,0,0,0,23,32200,115,1,1,1
ASUS,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,10.407742738723757,0,27,328100,12000,3.504493474960327,0,10,98800,1705,8.98340368270874,0,18,9900000,192400,6.103647947311401,0,8,379000,45100,3.679750442504883,0,100,100500,275,19,804800,2838,156,230400,817,23,32200,115,69,82000,3789,0,1,0
ASUS,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,10.407742738723757,0,27,328100,12000,3.504493474960327,0,10,98800,1705,8.98340368270874,0,18,9900000,192400,6.103647947311401,0,8,379000,45100,3.679750442504883,0,19,804800,2838,156,230400,817,23,32200,115,69,82000,3789,349,1100000,18100,0,1,0
ASUS,52,37400,226,7.384100437164307,0,12,10000000,216800,6.087361574172974,0,10,2000000,18400,3.760190963745117,0,20,332700,4610,22.43192982673645,0,18,653500,3106,5.6801674365997314,0,11,395000,6684,10.407742738723757,0,27,328100,12000,3.504493474960327,0,10,98800,1705,8.98340368270874,0,18,9900000,192400,6.103647947311401,0,8,379000,45100,3.679750442504883,0,156,230400,817,23,32200,115,69,82000,3789,349,1100000,18100,486,1600000,43500,0,1,1
ASUS,11,395000,6684,10.407742738723757,0,27,328100,12000,3.504493474960327,0,10,98800,1705,8.98340368270874,0,18,9900000,192400,6.103647947311401,0,8,379000,45100,3.679750442504883,0,100,100500,275,6.376317262649536,0,19,804800,2838,23.53547716140747,1,156,230400,817,11.78368353843689,1,23,32200,115,5.609627962112427,1,69,82000,3789,3.967854499816896,0,0,0,0,0,0,0,0,0,0,0,0,0,349,1100000,18100,0,1,0
